date,time,close
21-09-2010,11:30:00,5997.0498
21-09-2010,12:30:00,6001.7002
21-09-2010,13:30:00,5993.5
21-09-2010,14:30:00,5997.7998
21-09-2010,15:30:00,6009.3999
22-09-2010,09:30:00,6027.8501
22-09-2010,10:30:00,5998.25
22-09-2010,11:30:00,5989.3501
22-09-2010,12:30:00,5988.2998
22-09-2010,13:30:00,5965.8501
22-09-2010,14:30:00,5974
22-09-2010,15:30:00,5982.7002
23-09-2010,09:30:00,5956
23-09-2010,10:30:00,5965.1499
23-09-2010,11:30:00,5966.1001
23-09-2010,12:30:00,5969.3999
23-09-2010,13:30:00,5960.0498
23-09-2010,14:30:00,5944.2998
23-09-2010,15:30:00,5956.2002
24-09-2010,09:30:00,5965.3501
24-09-2010,10:30:00,5980.2002
24-09-2010,11:30:00,5970.9502
24-09-2010,12:30:00,5981.5
24-09-2010,13:30:00,5994.1499
24-09-2010,14:30:00,6000.6499
24-09-2010,15:30:00,6010.9502
27-09-2010,09:30:00,6054.7998
27-09-2010,10:30:00,6071.25
27-09-2010,11:30:00,6062.4502
27-09-2010,12:30:00,6060.8501
27-09-2010,13:30:00,6061.5498
27-09-2010,14:30:00,6035.8501
27-09-2010,15:30:00,6030.1499
28-09-2010,09:30:00,6029.9502
28-09-2010,10:30:00,6041.5
28-09-2010,11:30:00,6030.8999
28-09-2010,12:30:00,6023.5
28-09-2010,13:30:00,6000.9502
28-09-2010,14:30:00,6008.3999
28-09-2010,15:30:00,6035.7002
29-09-2010,09:30:00,6040.5498
29-09-2010,10:30:00,6024.2998
29-09-2010,11:30:00,6010.5498
29-09-2010,12:30:00,6016.7998
29-09-2010,13:30:00,6012.1499
29-09-2010,14:30:00,5998.7002
29-09-2010,15:30:00,5984.8999
30-09-2010,09:30:00,5988.3999
30-09-2010,10:30:00,5978.3999
30-09-2010,11:30:00,5976.25
30-09-2010,12:30:00,5978.7002
30-09-2010,13:30:00,5988.25
30-09-2010,14:30:00,5971.7002
30-09-2010,15:30:00,6023.8501
01-10-2010,09:30:00,6063.7002
01-10-2010,10:30:00,6099.3501
01-10-2010,11:30:00,6101.5498
01-10-2010,12:30:00,6098.7998
01-10-2010,13:30:00,6115.6499
01-10-2010,14:30:00,6133.7002
01-10-2010,15:30:00,6146.3999
04-10-2010,09:30:00,6219.3999
04-10-2010,10:30:00,6208.3999
04-10-2010,11:30:00,6183.3999
04-10-2010,12:30:00,6183.0498
04-10-2010,13:30:00,6173.1499
04-10-2010,14:30:00,6159.2998
04-10-2010,15:30:00,6150.75
05-10-2010,09:30:00,6153.5
05-10-2010,10:30:00,6166.7998
05-10-2010,11:30:00,6177.6499
05-10-2010,12:30:00,6154.8999
05-10-2010,13:30:00,6173.2998
05-10-2010,14:30:00,6169.1001
05-10-2010,15:30:00,6140.5
06-10-2010,09:30:00,6204.5
06-10-2010,10:30:00,6190
06-10-2010,11:30:00,6189.3999
06-10-2010,12:30:00,6179.1001
06-10-2010,13:30:00,6174.8501
06-10-2010,14:30:00,6190.6499
06-10-2010,15:30:00,6179.7998
07-10-2010,09:30:00,6178.2998
07-10-2010,10:30:00,6184.0498
07-10-2010,11:30:00,6179.7002
07-10-2010,12:30:00,6188.0498
07-10-2010,13:30:00,6188.9502
07-10-2010,14:30:00,6138.5498
07-10-2010,15:30:00,6118.8999
08-10-2010,09:30:00,6104.1499
08-10-2010,10:30:00,6128.3501
08-10-2010,11:30:00,6113.0498
08-10-2010,12:30:00,6085.1499
08-10-2010,13:30:00,6107.8999
08-10-2010,14:30:00,6083.8999
08-10-2010,15:30:00,6105.2002
11-10-2010,09:30:00,6149.6499
11-10-2010,10:30:00,6130.0498
11-10-2010,11:30:00,6128.5498
11-10-2010,12:30:00,6130.4502
11-10-2010,13:30:00,6112.7998
11-10-2010,14:30:00,6123.1499
11-10-2010,15:30:00,6130.8999
12-10-2010,09:30:00,6098.2002
12-10-2010,10:30:00,6086.75
12-10-2010,11:30:00,6070.2998
12-10-2010,12:30:00,6067.9502
12-10-2010,13:30:00,6074.1001
12-10-2010,14:30:00,6073.1499
12-10-2010,15:30:00,6085.9502
13-10-2010,09:30:00,6093.8999
13-10-2010,10:30:00,6150.4502
13-10-2010,11:30:00,6177.7998
13-10-2010,12:30:00,6184.8999
13-10-2010,13:30:00,6193.1499
13-10-2010,14:30:00,6197.7998
13-10-2010,15:30:00,6231.8999
14-10-2010,09:30:00,6239.3999
14-10-2010,10:30:00,6246.3999
14-10-2010,11:30:00,6224.5498
14-10-2010,12:30:00,6235.2998
14-10-2010,13:30:00,6241.25
14-10-2010,14:30:00,6176.25
14-10-2010,15:30:00,6171.1499
15-10-2010,09:30:00,6160.8999
15-10-2010,10:30:00,6130.5498
15-10-2010,11:30:00,6141.5
15-10-2010,12:30:00,6129.8501
15-10-2010,13:30:00,6114.2998
15-10-2010,14:30:00,6100
15-10-2010,15:30:00,6055.0498
18-10-2010,09:30:00,6020.3501
18-10-2010,10:30:00,5995.8999
18-10-2010,11:30:00,5999.6499
18-10-2010,12:30:00,6009.0498
18-10-2010,13:30:00,6019.1001
18-10-2010,14:30:00,6035.3999
18-10-2010,15:30:00,6089.25
19-10-2010,09:30:00,6065.4502
19-10-2010,10:30:00,6080.7998
19-10-2010,11:30:00,6076.8501
19-10-2010,12:30:00,6085.8999
19-10-2010,13:30:00,6082.5
19-10-2010,14:30:00,6073.75
19-10-2010,15:30:00,6009.3501
20-10-2010,09:30:00,6035.6499
20-10-2010,10:30:00,6009.8999
20-10-2010,11:30:00,6013.7002
20-10-2010,12:30:00,5997.8501
20-10-2010,13:30:00,6013.75
20-10-2010,14:30:00,6025.0498
20-10-2010,15:30:00,5984.9502
21-10-2010,09:30:00,6012.5
21-10-2010,10:30:00,6016.1499
21-10-2010,11:30:00,6019.7002
21-10-2010,12:30:00,6022.8999
21-10-2010,13:30:00,6083.5
21-10-2010,14:30:00,6093.75
21-10-2010,15:30:00,6091.75
22-10-2010,09:30:00,6107.8999
22-10-2010,10:30:00,6101.9502
22-10-2010,11:30:00,6102.9502
22-10-2010,12:30:00,6096.25
22-10-2010,13:30:00,6073.7002
22-10-2010,14:30:00,6054
22-10-2010,15:30:00,6063.3999
25-10-2010,09:30:00,6102.1001
25-10-2010,10:30:00,6136.2998
25-10-2010,11:30:00,6143.5498
25-10-2010,12:30:00,6135.6499
25-10-2010,13:30:00,6101.75
25-10-2010,14:30:00,6122.1499
25-10-2010,15:30:00,6105.6499
26-10-2010,09:30:00,6108.2002
26-10-2010,10:30:00,6107.5498
26-10-2010,11:30:00,6096.5
26-10-2010,12:30:00,6090.3999
26-10-2010,13:30:00,6080.25
26-10-2010,14:30:00,6089.2002
26-10-2010,15:30:00,6081.3501
27-10-2010,09:30:00,6061.9502
27-10-2010,10:30:00,6064.0498
27-10-2010,11:30:00,6062.2998
27-10-2010,12:30:00,6042.6001
27-10-2010,13:30:00,6033.1001
27-10-2010,14:30:00,6003.0498
27-10-2010,15:30:00,6007.1001
28-10-2010,09:30:00,6030.5
28-10-2010,10:30:00,6019.2002
28-10-2010,11:30:00,6036.6001
28-10-2010,12:30:00,6022.2002
28-10-2010,13:30:00,6041.1001
28-10-2010,14:30:00,6048.5498
28-10-2010,15:30:00,6004.3501
29-10-2010,09:30:00,5977.8999
29-10-2010,10:30:00,5986.5
29-10-2010,11:30:00,5974.4502
29-10-2010,12:30:00,5989.3999
29-10-2010,13:30:00,5984.1499
29-10-2010,14:30:00,5960.7998
29-10-2010,15:30:00,6012.9502
01-11-2010,09:30:00,6102
01-11-2010,10:30:00,6098.5
01-11-2010,11:30:00,6122.25
01-11-2010,12:30:00,6119.4502
01-11-2010,13:30:00,6128.9502
01-11-2010,14:30:00,6124.8501
01-11-2010,15:30:00,6118.1001
02-11-2010,09:30:00,6112.5498
02-11-2010,10:30:00,6115.75
02-11-2010,11:30:00,6119.5
02-11-2010,12:30:00,6115.8999
02-11-2010,13:30:00,6126.3999
02-11-2010,14:30:00,6115.2998
02-11-2010,15:30:00,6112.9502
03-11-2010,09:30:00,6156.8999
03-11-2010,10:30:00,6168.0498
03-11-2010,11:30:00,6168.5
03-11-2010,12:30:00,6172.3999
03-11-2010,13:30:00,6173.5
03-11-2010,14:30:00,6175.2002
03-11-2010,15:30:00,6166.8999
04-11-2010,09:30:00,6204.4502
04-11-2010,10:30:00,6256.5498
04-11-2010,11:30:00,6255.3501
04-11-2010,12:30:00,6253.3501
04-11-2010,13:30:00,6262.1499
04-11-2010,14:30:00,6266.9502
04-11-2010,15:30:00,6286.25
05-11-2010,10:30:00,6312.4502
08-11-2010,09:30:00,6296.3999
08-11-2010,10:30:00,6287.6001
08-11-2010,11:30:00,6288.75
08-11-2010,12:30:00,6273.2998
08-11-2010,13:30:00,6300.0498
08-11-2010,14:30:00,6294.25
08-11-2010,15:30:00,6277.2002
09-11-2010,09:30:00,6290.1499
09-11-2010,10:30:00,6301.2998
09-11-2010,11:30:00,6253.6001
09-11-2010,12:30:00,6256.1499
09-11-2010,13:30:00,6265.75
09-11-2010,14:30:00,6292.6001
09-11-2010,15:30:00,6306.1001
10-11-2010,09:30:00,6288.9502
10-11-2010,10:30:00,6289.1499
10-11-2010,11:30:00,6299.2002
10-11-2010,12:30:00,6297.6499
10-11-2010,13:30:00,6284.3501
10-11-2010,14:30:00,6291.8501
10-11-2010,15:30:00,6275.7002
11-11-2010,09:30:00,6285.9502
11-11-2010,10:30:00,6266.2998
11-11-2010,11:30:00,6274
11-11-2010,12:30:00,6256.25
11-11-2010,13:30:00,6245
11-11-2010,14:30:00,6215.1499
11-11-2010,15:30:00,6202.4502
12-11-2010,09:30:00,6155.1499
12-11-2010,10:30:00,6188.8501
12-11-2010,11:30:00,6144.5498
12-11-2010,12:30:00,6123.6499
12-11-2010,13:30:00,6115.2002
12-11-2010,14:30:00,6090.6001
12-11-2010,15:30:00,6057.6499
15-11-2010,09:30:00,6056.5498
15-11-2010,10:30:00,6049.6001
15-11-2010,11:30:00,6061.0498
15-11-2010,12:30:00,6095
15-11-2010,13:30:00,6089.3501
15-11-2010,14:30:00,6090.5498
15-11-2010,15:30:00,6118.4502
16-11-2010,09:30:00,6098.75
16-11-2010,10:30:00,6114.5
16-11-2010,11:30:00,6054.9502
16-11-2010,12:30:00,5999.7002
16-11-2010,13:30:00,6001.25
16-11-2010,14:30:00,5994.2998
16-11-2010,15:30:00,5987.3501
18-11-2010,09:30:00,6009.5498
18-11-2010,10:30:00,5964.8999
18-11-2010,11:30:00,5972.7002
18-11-2010,12:30:00,6006.25
18-11-2010,13:30:00,5962.3999
18-11-2010,14:30:00,6021.5498
18-11-2010,15:30:00,6001.7002
19-11-2010,09:30:00,5973.5
19-11-2010,10:30:00,5974.5
19-11-2010,11:30:00,5949.1001
19-11-2010,12:30:00,5986.4502
19-11-2010,13:30:00,5981.75
19-11-2010,14:30:00,5965.5
19-11-2010,15:30:00,5882.5
22-11-2010,09:30:00,5945.3501
22-11-2010,10:30:00,5917.4502
22-11-2010,11:30:00,5956.25
22-11-2010,12:30:00,5943.3501
22-11-2010,13:30:00,5985
22-11-2010,14:30:00,5998.2998
22-11-2010,15:30:00,6011.3501
23-11-2010,09:30:00,5941.7998
23-11-2010,10:30:00,5959.5
23-11-2010,11:30:00,5955.3999
23-11-2010,12:30:00,5914.4502
23-11-2010,13:30:00,5876
23-11-2010,14:30:00,5932.5
23-11-2010,15:30:00,5925.5
24-11-2010,09:30:00,5955.7998
24-11-2010,10:30:00,5954.7002
24-11-2010,11:30:00,5961.2002
24-11-2010,12:30:00,5952.75
24-11-2010,13:30:00,5950
24-11-2010,14:30:00,5915.6001
24-11-2010,15:30:00,5850.8999
25-11-2010,09:30:00,5860.9502
25-11-2010,10:30:00,5898.1499
25-11-2010,11:30:00,5896.6499
25-11-2010,12:30:00,5885.75
25-11-2010,13:30:00,5841
25-11-2010,14:30:00,5856.5498
25-11-2010,15:30:00,5821.3501
26-11-2010,09:30:00,5797.8999
26-11-2010,10:30:00,5732.5498
26-11-2010,11:30:00,5732.2998
26-11-2010,12:30:00,5779.7002
26-11-2010,13:30:00,5788.6001
26-11-2010,14:30:00,5785.6001
26-11-2010,15:30:00,5749.5498
29-11-2010,09:30:00,5775
29-11-2010,10:30:00,5783.2002
29-11-2010,11:30:00,5795.2002
29-11-2010,12:30:00,5787.8999
29-11-2010,13:30:00,5823.9502
29-11-2010,14:30:00,5819
29-11-2010,15:30:00,5834.0498
30-11-2010,09:30:00,5787.5
30-11-2010,10:30:00,5793.75
30-11-2010,11:30:00,5805.1001
30-11-2010,12:30:00,5832
30-11-2010,13:30:00,5876.1499
30-11-2010,14:30:00,5862.6499
30-11-2010,15:30:00,5862.8501
01-12-2010,09:30:00,5886.6499
01-12-2010,10:30:00,5914.1499
01-12-2010,11:30:00,5937.7002
01-12-2010,12:30:00,5924.5498
01-12-2010,13:30:00,5933.3999
01-12-2010,14:30:00,5961.7998
01-12-2010,15:30:00,5964.1001
02-12-2010,09:30:00,6010.7998
02-12-2010,10:30:00,5997.7002
02-12-2010,11:30:00,6006.1001
02-12-2010,12:30:00,5998.7002
02-12-2010,13:30:00,6004
02-12-2010,14:30:00,5992.1001
02-12-2010,15:30:00,6009.7998
03-12-2010,09:30:00,6000.1499
03-12-2010,10:30:00,6015.6499
03-12-2010,11:30:00,6007.8501
03-12-2010,12:30:00,6006.3999
03-12-2010,13:30:00,5979.75
03-12-2010,14:30:00,6008.3999
03-12-2010,15:30:00,6002.0498
06-12-2010,09:30:00,6035.8999
06-12-2010,10:30:00,6047.6001
06-12-2010,11:30:00,6057.7002
06-12-2010,12:30:00,6054
06-12-2010,13:30:00,6045.8999
06-12-2010,14:30:00,6023.8999
06-12-2010,15:30:00,5985.0498
07-12-2010,09:30:00,5974.7002
07-12-2010,10:30:00,5975
07-12-2010,11:30:00,5967.75
07-12-2010,12:30:00,5954.3999
07-12-2010,13:30:00,5946.7002
07-12-2010,14:30:00,5978.9502
07-12-2010,15:30:00,5985.2998
08-12-2010,09:30:00,5936.1499
08-12-2010,10:30:00,5923.1499
08-12-2010,11:30:00,5925.7998
08-12-2010,12:30:00,5910.4502
08-12-2010,13:30:00,5890.7998
08-12-2010,14:30:00,5898.5498
08-12-2010,15:30:00,5906.7998
09-12-2010,09:30:00,5904.3501
09-12-2010,10:30:00,5894.8999
09-12-2010,11:30:00,5882.3501
09-12-2010,12:30:00,5857.9502
09-12-2010,13:30:00,5849.25
09-12-2010,14:30:00,5795.5
09-12-2010,15:30:00,5777
10-12-2010,09:30:00,5765.3501
10-12-2010,10:30:00,5805.7998
10-12-2010,11:30:00,5827.5498
10-12-2010,12:30:00,5812.2002
10-12-2010,13:30:00,5837.7002
10-12-2010,14:30:00,5831.9502
10-12-2010,15:30:00,5850.75
13-12-2010,09:30:00,5857.0498
13-12-2010,10:30:00,5877
13-12-2010,11:30:00,5821.9502
13-12-2010,12:30:00,5821.7002
13-12-2010,13:30:00,5810.3501
13-12-2010,14:30:00,5879.2002
13-12-2010,15:30:00,5907.4502
14-12-2010,09:30:00,5902.25
14-12-2010,10:30:00,5906.8501
14-12-2010,11:30:00,5916.4502
14-12-2010,12:30:00,5927.5
14-12-2010,13:30:00,5939.75
14-12-2010,14:30:00,5928.9502
14-12-2010,15:30:00,5940
15-12-2010,09:30:00,5925.8999
15-12-2010,10:30:00,5907.9502
15-12-2010,11:30:00,5934.7002
15-12-2010,12:30:00,5890.8999
15-12-2010,13:30:00,5898.7002
15-12-2010,14:30:00,5882.3999
15-12-2010,15:30:00,5888
16-12-2010,09:30:00,5894.25
16-12-2010,10:30:00,5894.9502
16-12-2010,11:30:00,5894.7002
16-12-2010,12:30:00,5883.7998
16-12-2010,13:30:00,5869.2002
16-12-2010,14:30:00,5927.1001
16-12-2010,15:30:00,5942.7002
20-12-2010,09:30:00,5907.1499
20-12-2010,10:30:00,5918.5
20-12-2010,11:30:00,5929.8501
20-12-2010,12:30:00,5951.25
20-12-2010,13:30:00,5958.75
20-12-2010,14:30:00,5971.7002
20-12-2010,15:30:00,5943.7002
21-12-2010,09:30:00,5977.7002
21-12-2010,10:30:00,5993.6001
21-12-2010,11:30:00,6004.6001
21-12-2010,12:30:00,5988.0498
21-12-2010,13:30:00,5997.0498
21-12-2010,14:30:00,5985.3501
21-12-2010,15:30:00,5998.5
22-12-2010,09:30:00,6018.1001
22-12-2010,10:30:00,6007.7998
22-12-2010,11:30:00,6005.8501
22-12-2010,12:30:00,6010.2998
22-12-2010,13:30:00,6011.3501
22-12-2010,14:30:00,5960.7998
22-12-2010,15:30:00,5981.8501
23-12-2010,09:30:00,5987.0498
23-12-2010,10:30:00,5981.8501
23-12-2010,11:30:00,5981.5498
23-12-2010,12:30:00,5969.2998
23-12-2010,13:30:00,5980.7002
23-12-2010,14:30:00,5980.3999
23-12-2010,15:30:00,5978.6001
24-12-2010,09:30:00,5957.0498
24-12-2010,10:30:00,5968.75
24-12-2010,11:30:00,5963.2002
24-12-2010,12:30:00,5980.8501
24-12-2010,13:30:00,6001.75
24-12-2010,14:30:00,5997.1001
24-12-2010,15:30:00,6013.8999
27-12-2010,09:30:00,6039.1001
27-12-2010,10:30:00,6035.8501
27-12-2010,11:30:00,6036.7998
27-12-2010,12:30:00,6018.6499
27-12-2010,13:30:00,6019.5498
27-12-2010,14:30:00,6002.3999
27-12-2010,15:30:00,5993
28-12-2010,09:30:00,5995.5
28-12-2010,10:30:00,6001.1001
28-12-2010,11:30:00,5994.5
28-12-2010,12:30:00,5991.7002
28-12-2010,13:30:00,5992.5
28-12-2010,14:30:00,6003
28-12-2010,15:30:00,5995.8999
29-12-2010,09:30:00,6017.9502
29-12-2010,10:30:00,6018.8501
29-12-2010,11:30:00,6015.2998
29-12-2010,12:30:00,6033.5498
29-12-2010,13:30:00,6049.25
29-12-2010,14:30:00,6050.0498
29-12-2010,15:30:00,6063.0498
30-12-2010,09:30:00,6077.3999
30-12-2010,10:30:00,6080.2998
30-12-2010,11:30:00,6077.1001
30-12-2010,12:30:00,6077.2002
30-12-2010,13:30:00,6079.4502
30-12-2010,14:30:00,6082.9502
30-12-2010,15:30:00,6090.5
31-12-2010,09:30:00,6123.2002
31-12-2010,10:30:00,6119.1001
31-12-2010,11:30:00,6135.6499
31-12-2010,12:30:00,6138.0498
31-12-2010,13:30:00,6135.8501
31-12-2010,14:30:00,6135.5498
31-12-2010,15:30:00,6127.7002
03-01-2011,09:30:00,6171.8501
03-01-2011,10:30:00,6158.5
03-01-2011,11:30:00,6160.9502
03-01-2011,12:30:00,6162
03-01-2011,13:30:00,6167.2002
03-01-2011,14:30:00,6171
03-01-2011,15:30:00,6154.2998
04-01-2011,09:30:00,6164.2002
04-01-2011,10:30:00,6143.1499
04-01-2011,11:30:00,6133.7998
04-01-2011,12:30:00,6147.1499
04-01-2011,13:30:00,6168
04-01-2011,14:30:00,6158.75
04-01-2011,15:30:00,6139.75
05-01-2011,09:30:00,6120.2002
05-01-2011,10:30:00,6111.5
05-01-2011,11:30:00,6094.75
05-01-2011,12:30:00,6098.7998
05-01-2011,13:30:00,6106.1001
05-01-2011,14:30:00,6073.2002
05-01-2011,15:30:00,6077.7998
06-01-2011,09:30:00,6090.3999
06-01-2011,10:30:00,6073.2998
06-01-2011,11:30:00,6062.4502
06-01-2011,12:30:00,6044.6001
06-01-2011,13:30:00,6037.5
06-01-2011,14:30:00,6033.1499
06-01-2011,15:30:00,6043
07-01-2011,09:30:00,6048.2002
07-01-2011,10:30:00,6013.1001
07-01-2011,11:30:00,5981.8501
07-01-2011,12:30:00,5999.8999
07-01-2011,13:30:00,5966.2002
07-01-2011,14:30:00,5944.7002
07-01-2011,15:30:00,5888.6001
10-01-2011,09:30:00,5860.5
10-01-2011,10:30:00,5893.6499
10-01-2011,11:30:00,5823.3501
10-01-2011,12:30:00,5824.25
10-01-2011,13:30:00,5817.1001
10-01-2011,14:30:00,5803.4502
10-01-2011,15:30:00,5757.7002
11-01-2011,09:30:00,5800.6001
11-01-2011,10:30:00,5812.25
11-01-2011,11:30:00,5788.2998
11-01-2011,12:30:00,5788.3501
11-01-2011,13:30:00,5809.25
11-01-2011,14:30:00,5798.6499
11-01-2011,15:30:00,5798.1001
12-01-2011,09:30:00,5807.5
12-01-2011,10:30:00,5785.7002
12-01-2011,11:30:00,5729.5
12-01-2011,12:30:00,5725.5498
12-01-2011,13:30:00,5798.3501
12-01-2011,14:30:00,5841.8999
12-01-2011,15:30:00,5861.2998
13-01-2011,09:30:00,5835.5
13-01-2011,10:30:00,5835.0498
13-01-2011,11:30:00,5831.0498
13-01-2011,12:30:00,5828.25
13-01-2011,13:30:00,5765.75
13-01-2011,14:30:00,5764.3999
13-01-2011,15:30:00,5756.6001
14-01-2011,09:30:00,5734.25
14-01-2011,10:30:00,5715.8999
14-01-2011,11:30:00,5747.9502
14-01-2011,12:30:00,5790.2998
14-01-2011,13:30:00,5811.9502
14-01-2011,14:30:00,5709.8999
14-01-2011,15:30:00,5646.6499
17-01-2011,09:30:00,5669.75
17-01-2011,10:30:00,5643.3999
17-01-2011,11:30:00,5668.3501
17-01-2011,12:30:00,5652.7002
17-01-2011,13:30:00,5683.7002
17-01-2011,14:30:00,5650.25
17-01-2011,15:30:00,5662.2998
18-01-2011,09:30:00,5707.5498
18-01-2011,10:30:00,5713.75
18-01-2011,11:30:00,5685.4502
18-01-2011,12:30:00,5692.1499
18-01-2011,13:30:00,5681.8999
18-01-2011,14:30:00,5694.25
18-01-2011,15:30:00,5728.0498
19-01-2011,09:30:00,5714.75
19-01-2011,10:30:00,5725.2002
19-01-2011,11:30:00,5723.6001
19-01-2011,12:30:00,5740.7002
19-01-2011,13:30:00,5737.6499
19-01-2011,14:30:00,5702.5498
19-01-2011,15:30:00,5698.3999
20-01-2011,09:30:00,5657.9502
20-01-2011,10:30:00,5674.5
20-01-2011,11:30:00,5660.25
20-01-2011,12:30:00,5652.2998
20-01-2011,13:30:00,5640.2002
20-01-2011,14:30:00,5700.8999
20-01-2011,15:30:00,5708.5498
21-01-2011,09:30:00,5704.7998
21-01-2011,10:30:00,5688.5
21-01-2011,11:30:00,5696.2002
21-01-2011,12:30:00,5699.7998
21-01-2011,13:30:00,5704.7998
21-01-2011,14:30:00,5698.7998
21-01-2011,15:30:00,5696.3999
24-01-2011,09:30:00,5705.6001
24-01-2011,10:30:00,5730.75
24-01-2011,11:30:00,5743.5498
24-01-2011,12:30:00,5744
24-01-2011,13:30:00,5727.75
24-01-2011,14:30:00,5737.7998
24-01-2011,15:30:00,5741.8999
25-01-2011,09:30:00,5766.3999
25-01-2011,10:30:00,5764.75
25-01-2011,11:30:00,5784.2998
25-01-2011,12:30:00,5761.2998
25-01-2011,13:30:00,5755.0498
25-01-2011,14:30:00,5707.3999
25-01-2011,15:30:00,5684.75
27-01-2011,09:30:00,5691.4502
27-01-2011,10:30:00,5674.0498
27-01-2011,11:30:00,5677.2998
27-01-2011,12:30:00,5666.1499
27-01-2011,13:30:00,5644.6001
27-01-2011,14:30:00,5646.1001
27-01-2011,15:30:00,5607
28-01-2011,09:30:00,5575.5498
28-01-2011,10:30:00,5569.0498
28-01-2011,11:30:00,5539.7998
28-01-2011,12:30:00,5527.0498
28-01-2011,13:30:00,5495.2002
28-01-2011,14:30:00,5483.25
28-01-2011,15:30:00,5527.0498
31-01-2011,09:30:00,5426.5
31-01-2011,10:30:00,5438.9502
31-01-2011,11:30:00,5473.5498
31-01-2011,12:30:00,5470.75
31-01-2011,13:30:00,5497.3999
31-01-2011,14:30:00,5459.2002
31-01-2011,15:30:00,5509
01-02-2011,09:30:00,5496.75
01-02-2011,10:30:00,5449.5498
01-02-2011,11:30:00,5443.8501
01-02-2011,12:30:00,5438.1001
01-02-2011,13:30:00,5441.9502
01-02-2011,14:30:00,5410.4502
01-02-2011,15:30:00,5402.8501
02-02-2011,09:30:00,5454.8501
02-02-2011,10:30:00,5460.8999
02-02-2011,11:30:00,5468.7002
02-02-2011,12:30:00,5466.2998
02-02-2011,13:30:00,5464.1499
02-02-2011,14:30:00,5482.1499
02-02-2011,15:30:00,5427.3501
03-02-2011,09:30:00,5426.8501
03-02-2011,10:30:00,5482.7002
03-02-2011,11:30:00,5509.3999
03-02-2011,12:30:00,5518.8999
03-02-2011,13:30:00,5510.7998
03-02-2011,14:30:00,5523.2998
03-02-2011,15:30:00,5527.7002
04-02-2011,09:30:00,5519.1001
04-02-2011,10:30:00,5542.1001
04-02-2011,11:30:00,5499.6001
04-02-2011,12:30:00,5453.1499
04-02-2011,13:30:00,5452.1001
04-02-2011,14:30:00,5442.1001
04-02-2011,15:30:00,5390.2998
07-02-2011,09:30:00,5394.4502
07-02-2011,10:30:00,5400.1001
07-02-2011,11:30:00,5410.75
07-02-2011,12:30:00,5415.7998
07-02-2011,13:30:00,5408.8501
07-02-2011,14:30:00,5434.5498
07-02-2011,15:30:00,5405.5
08-02-2011,09:30:00,5389.5498
08-02-2011,10:30:00,5384.6001
08-02-2011,11:30:00,5356.25
08-02-2011,12:30:00,5350.1001
08-02-2011,13:30:00,5351.2998
08-02-2011,14:30:00,5355.1001
08-02-2011,15:30:00,5311.5
09-02-2011,09:30:00,5286.25
09-02-2011,10:30:00,5316.7998
09-02-2011,11:30:00,5315.5
09-02-2011,12:30:00,5311.7998
09-02-2011,13:30:00,5285.3999
09-02-2011,14:30:00,5273.3999
09-02-2011,15:30:00,5274.3501
10-02-2011,09:30:00,5251.8501
10-02-2011,10:30:00,5236.5498
10-02-2011,11:30:00,5203.8999
10-02-2011,12:30:00,5219.75
10-02-2011,13:30:00,5224.6001
10-02-2011,14:30:00,5235.6001
10-02-2011,15:30:00,5221.3999
11-02-2011,09:30:00,5228.3999
11-02-2011,10:30:00,5202
11-02-2011,11:30:00,5205.3999
11-02-2011,12:30:00,5208.6001
11-02-2011,13:30:00,5241.9502
11-02-2011,14:30:00,5263.2998
11-02-2011,15:30:00,5312.1499
14-02-2011,09:30:00,5367.2002
14-02-2011,10:30:00,5382.6499
14-02-2011,11:30:00,5404.6499
14-02-2011,12:30:00,5423.1499
14-02-2011,13:30:00,5431.4502
14-02-2011,14:30:00,5443.7998
14-02-2011,15:30:00,5460.8999
15-02-2011,09:30:00,5467.2002
15-02-2011,10:30:00,5434.0498
15-02-2011,11:30:00,5450.2002
15-02-2011,12:30:00,5473.75
15-02-2011,13:30:00,5468.8999
15-02-2011,14:30:00,5502.4502
15-02-2011,15:30:00,5478.75
16-02-2011,09:30:00,5479.6499
16-02-2011,10:30:00,5489.6499
16-02-2011,11:30:00,5471.8501
16-02-2011,12:30:00,5483.3501
16-02-2011,13:30:00,5494.2002
16-02-2011,14:30:00,5481.3999
16-02-2011,15:30:00,5486.5498
17-02-2011,09:30:00,5483.8501
17-02-2011,10:30:00,5478.6001
17-02-2011,11:30:00,5495.8999
17-02-2011,12:30:00,5521.3501
17-02-2011,13:30:00,5536.1001
17-02-2011,14:30:00,5546.6499
17-02-2011,15:30:00,5549.6499
18-02-2011,09:30:00,5579.3999
18-02-2011,10:30:00,5571.1499
18-02-2011,11:30:00,5540.8501
18-02-2011,12:30:00,5524.3501
18-02-2011,13:30:00,5540.6499
18-02-2011,14:30:00,5508.25
18-02-2011,15:30:00,5467.6001
21-02-2011,09:30:00,5443.75
21-02-2011,10:30:00,5456.0498
21-02-2011,11:30:00,5439.3999
21-02-2011,12:30:00,5439.3999
21-02-2011,13:30:00,5437.1499
21-02-2011,14:30:00,5456.9502
21-02-2011,15:30:00,5520.6499
22-02-2011,09:30:00,5485.0498
22-02-2011,10:30:00,5474.25
22-02-2011,11:30:00,5489.3501
22-02-2011,12:30:00,5505.3999
22-02-2011,13:30:00,5485.2002
22-02-2011,14:30:00,5463.6001
22-02-2011,15:30:00,5474.1001
